District,Police Station,Year,FIR No.,Registration Date,FIR No,Sections,Address,Crime_Section,Latitude,Longitude
THANE CITY,RABODI,2024,268,22/02/2024 23:55:09,0268/2024,"महाराष्ट्र जुगार प्रतिबंधक अधिनियम, १८८७ - 12(a)","Balaji Temple Road, RABODI",Law Enforcement Obstruction,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,267,21/02/2024 21:04:11,0267/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,266,21/02/2024 18:09:42,0266/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,265,21/02/2024 17:42:09,0265/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,264,20/02/2024 20:15:30,0264/2024,भारतीय दंड संहिता १८६०  - 379,"Near Mosque, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,263,20/02/2024 19:24:57,0263/2024,भारतीय दंड संहिता १८६०  - 285,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,262,20/02/2024 18:58:01,0262/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,261,20/02/2024 02:14:00,0261/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,260,19/02/2024 23:01:08,0260/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,259,19/02/2024 22:49:50,0259/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,258,19/02/2024 22:31:58,0258/2024,भारतीय दंड संहिता १८६०  - 285,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,257,19/02/2024 20:46:14,0257/2024,भारतीय दंड संहिता १८६०  - 285,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,256,19/02/2024 20:05:30,0256/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,255,19/02/2024 01:37:15,0255/2024,"भारतीय दंड संहिता १८६०  - 34,392","Near Mosque, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,254,19/02/2024 00:56:20,0254/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,29,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,253,18/02/2024 20:08:58,0253/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,252,18/02/2024 19:29:55,0252/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,251,18/02/2024 13:20:33,0251/2024,"भारतीय दंड संहिता १८६०  - 312,325,34,498-A,506(2),504,506","Near Mosque, RABODI",Assault,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,250,17/02/2024 22:46:05,0250/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,249,17/02/2024 18:20:01,0249/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,248,17/02/2024 16:02:39,0248/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,247,17/02/2024 12:42:20,0247/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,246,16/02/2024 19:19:21,0246/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,245,16/02/2024 18:37:38,0245/2024,भारतीय दंड संहिता १८६०  - 285,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,244,15/02/2024 19:50:21,0244/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,243,15/02/2024 19:00:41,0243/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,242,14/02/2024 13:42:44,0242/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,241,14/02/2024 13:14:51,0241/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,240,13/02/2024 21:53:04,0240/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,239,13/02/2024 20:52:57,0239/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,238,13/02/2024 20:25:17,0238/2024,भारतीय दंड संहिता १८६०  - 285,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,237,13/02/2024 01:12:33,0237/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,236,13/02/2024 00:16:43,0236/2024,भारतीय दंड संहिता १८६०  - 285,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,235,12/02/2024 21:25:50,0235/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,234,12/02/2024 19:24:17,0234/2024,भारतीय दंड संहिता १८६०  - 285,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,233,11/02/2024 22:31:17,0233/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,232,11/02/2024 22:17:06,0232/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,486,01/05/2024 22:39:51,0486/2024,भारतीय दंड संहिता १८६०  - 285,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,485,01/05/2024 22:04:44,0485/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,484,01/05/2024 21:28:54,0484/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,483,01/05/2024 21:03:56,0483/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,482,01/05/2024 16:25:09,0482/2024,"भारतीय दंड संहिता १८६०  - 34; महाराष्ट्र दारूबंदी अधिनियम,१९४९ - 65(e)","Balaji Temple Road, RABODI",Prohibition Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,481,30/04/2024 23:30:25,0481/2024,"भारतीय दंड संहिता १८६०  - 323,324,34,427,504,506","Bharat Nagar, RABODI",Assault,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,480,30/04/2024 20:39:27,0480/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,479,29/04/2024 21:14:09,0479/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,478,29/04/2024 21:06:59,0478/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,477,29/04/2024 20:59:18,0477/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,476,28/04/2024 18:29:00,0476/2024,"भारतीय दंड संहिता १८६०  - 34,394","Near Mosque, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,475,27/04/2024 21:33:12,0475/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,474,27/04/2024 21:26:30,0474/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,473,27/04/2024 18:49:30,0473/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,472,27/04/2024 18:38:13,0472/2024,"भारतीय दंड संहिता १८६०  - 34,392","Bharat Nagar, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,471,26/04/2024 19:05:36,0471/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,470,26/04/2024 16:59:52,0470/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,469,26/04/2024 16:24:21,0469/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,468,25/04/2024 21:23:07,0468/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,467,25/04/2024 21:14:32,0467/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,466,25/04/2024 20:09:19,0466/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,465,25/04/2024 20:00:27,0465/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,464,25/04/2024 01:26:04,0464/2024,भारतीय दंड संहिता १८६०  - 380,"Bharat Nagar, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,463,24/04/2024 23:40:20,0463/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,462,24/04/2024 23:25:37,0462/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,461,24/04/2024 22:44:52,0461/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,460,24/04/2024 22:34:31,0460/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,459,24/04/2024 22:18:44,0459/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,458,22/04/2024 23:27:46,0458/2024,भारतीय दंड संहिता १८६०  - 379,"Near Mosque, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,457,19/04/2024 21:06:36,0457/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,456,19/04/2024 21:00:12,0456/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,455,19/04/2024 20:53:31,0455/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,454,18/04/2024 20:00:32,0454/2024,"शस्‍त्र अधिनियम, १९५९ - 25(1-B)(a),3; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1)","Near Mosque, RABODI",Law Enforcement Obstruction,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,453,17/04/2024 03:22:37,0453/2024,"माहिती तंत्रज्ञान अधिनियम, २००० - 66(C),66(D)","Balaji Temple Road, RABODI",Cyber Crime,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,452,16/04/2024 18:58:25,0452/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 142","Bharat Nagar, RABODI",Law Enforcement Obstruction,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,449,15/04/2024 15:17:40,0449/2024,भारतीय दंड संहिता १८६०  - 142,"Near Mosque, RABODI",Public Order,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,448,15/04/2024 00:54:16,0448/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,447,14/04/2024 15:27:09,0447/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,446,14/04/2024 14:16:16,0446/2024,"भारतीय दंड संहिता १८६०  - 326,34,341,342","Bharat Nagar, RABODI",Assault,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,445,13/04/2024 19:04:16,0445/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,444,13/04/2024 17:08:32,0444/2024,"भारतीय दंड संहिता १८६०  - 120-B,34,406,420","Balaji Temple Road, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,443,12/04/2024 19:24:07,0443/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,442,12/04/2024 18:43:05,0442/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,441,12/04/2024 14:35:55,0441/2024,"भारतीय दंड संहिता १८६०  - 380,457","Bharat Nagar, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,440,11/04/2024 20:51:45,0440/2024,भारतीय दंड संहिता १८६०  - 285,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,439,11/04/2024 20:22:08,0439/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,438,10/04/2024 21:48:02,0438/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,437,10/04/2024 21:22:36,0437/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,436,10/04/2024 20:53:24,0436/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,435,09/04/2024 00:48:35,0435/2024,"भारतीय दंड संहिता १८६०  - 380,454","Near Mosque, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,626,01/07/2024 21:48:27,0626/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,29,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,625,01/07/2024 16:23:09,0625/2024,"महाराष्ट्र पोलीस अधिनियम, १९५१ - 142","Bharat Nagar, RABODI",Law Enforcement Obstruction,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,624,29/06/2024 16:04:39,0624/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Bharat Nagar, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,623,28/06/2024 04:13:30,0623/2024,भारतीय दंड संहिता १८६०  - 324,"Near Mosque, RABODI",Assault,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,622,27/06/2024 22:18:08,0622/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c); महाराष्ट्र पोलीस अधिनियम, १९५१ - 142","Near Mosque, RABODI",Law Enforcement Obstruction,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,621,27/06/2024 21:14:33,0621/2024,"भारतीय दंड संहिता १८६०  - 353,504,506","Near Mosque, RABODI",Assault,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,620,27/06/2024 20:18:25,0620/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,619,27/06/2024 19:32:48,0619/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,618,26/06/2024 19:01:27,0618/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,617,26/06/2024 02:28:22,0617/2024,"माहिती तंत्रज्ञान अधिनियम, २००० - 66(C),66(D)","Balaji Temple Road, RABODI",Cyber Crime,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,616,25/06/2024 00:29:26,0616/2024,"शस्‍त्र अधिनियम, १९५९ - 25(1-B)(a),3; महाराष्ट्र पोलीस अधिनियम, १९५१ - 135,37(1)","Near Mosque, RABODI",Law Enforcement Obstruction,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,615,24/06/2024 18:10:47,0615/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,614,24/06/2024 17:29:12,0614/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,613,23/06/2024 20:43:12,0613/2024,"भारतीय दंड संहिता १८६०  - 279,338; महाराष्ट्र मोटार वाहन नियम, 1989 - 184","Balaji Temple Road, RABODI",Assault,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,612,23/06/2024 01:42:05,0612/2024,"भारतीय दंड संहिता १८६०  - 34,392","Bharat Nagar, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,611,22/06/2024 19:36:40,0611/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,610,22/06/2024 18:09:40,0610/2024,भारतीय दंड संहिता १८६०  - 283,"Bharat Nagar, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,609,22/06/2024 13:19:00,0609/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Near Mosque, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,608,20/06/2024 16:45:13,0608/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,607,20/06/2024 16:30:23,0607/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Near Mosque, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,606,20/06/2024 09:45:27,0606/2024,"भारतीय दंड संहिता १८६०  - 380,427,457","Near Mosque, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,605,19/06/2024 21:27:35,0605/2024,भारतीय दंड संहिता १८६०  - 283,"Near Mosque, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,604,18/06/2024 21:47:27,0604/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,603,16/06/2024 00:17:53,0603/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Bharat Nagar, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,602,15/06/2024 18:31:42,0602/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,29,8(c)","Near Mosque, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,601,14/06/2024 23:21:05,0601/2024,"भारतीय दंड संहिता १८६०  - 324,34,504,506","Balaji Temple Road, RABODI",Assault,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,600,14/06/2024 18:25:33,0600/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Bharat Nagar, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,599,14/06/2024 00:14:08,0599/2024,"भारतीय दंड संहिता १८६०  - 312,323,34,504,506","Bharat Nagar, RABODI",Assault,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,598,13/06/2024 18:39:05,0598/2024,"भारतीय दंड संहिता १८६०  - 120-B,34,406,409,420,465,467,468,471","Bharat Nagar, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,597,13/06/2024 16:11:09,0597/2024,"माहिती तंत्रज्ञान अधिनियम, २००० - 66(C),66(D)","Bharat Nagar, RABODI",Cyber Crime,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,596,12/06/2024 15:15:29,0596/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Bharat Nagar, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,595,12/06/2024 00:11:42,0595/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Bharat Nagar, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,594,10/06/2024 22:37:41,0594/2024,भारतीय दंड संहिता १८६०  - 381,"Balaji Temple Road, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,593,10/06/2024 19:21:41,0593/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,592,10/06/2024 18:01:22,0592/2024,"भारतीय दंड संहिता १८६०  - 420,465,468,471","Bharat Nagar, RABODI",Theft/Robbery,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,591,10/06/2024 13:50:44,0591/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Near Mosque, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,590,09/06/2024 14:54:53,0590/2024,"भारतीय दंड संहिता १८६०  - 34,419,420; माहिती तंत्रज्ञान अधिनियम, २००० - 66(C),66(D)","Bharat Nagar, RABODI",Cyber Crime,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,589,08/06/2024 20:08:21,0589/2024,भारतीय दंड संहिता १८६०  - 283,"Balaji Temple Road, RABODI",Public Safety Violation,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,588,08/06/2024 19:14:47,0588/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,29,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,587,08/06/2024 18:26:24,0587/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Balaji Temple Road, RABODI",Drug Offense,19.0905199171336,72.79421689990727
THANE CITY,RABODI,2024,586,08/06/2024 18:00:34,0586/2024,"गुंगीकारक औषधीदव्‍य आणि मनोव्‍यापारावर परिणाम करणारे प्रदार्थ अधिनियम, १९८५  - 27,8(c)","Bharat Nagar, RABODI",Drug Offense,19.0905199171336,72.79421689990727
